Date,Time,Theater,Film,Runtime,isAlmostSoldOut,posterDynamic,Letterboxd_Link
03/20/2025,3:00PM,AMC Pacific Place 11,The Alto Knights,123,False,https://amc-theatres-res.cloudinary.com/v1736875612/amc-cdn/production/2/movies/73200/73205/PosterDynamic/169085.jpg,https://letterboxd.com/film/the-alto-knights/
03/20/2025,3:45PM,AMC Pacific Place 11,There's Still Tomorrow,118,False,https://amc-theatres-res.cloudinary.com/v1741029492/amc-cdn/production/2/movies/78900/78885/PosterDynamic/169969.jpg,https://letterboxd.com/film/theres-still-tomorrow/
03/20/2025,4:00PM,AMC Pacific Place 11,Magazine Dreams,124,False,https://amc-theatres-res.cloudinary.com/v1741301698/amc-cdn/production/2/movies/73100/73091/PosterDynamic/170012.jpg,https://letterboxd.com/film/magazine-dreams/
03/20/2025,2:00PM,AMC Kitsap 8,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/20/2025,2:15PM,AMC Kitsap 8,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/20/2025,2:45PM,AMC Kitsap 8,Captain America: Brave New World,118,False,https://amc-theatres-res.cloudinary.com/v1734114336/amc-cdn/production/2/movies/67500/67472/PosterDynamic/168453.jpg,https://letterboxd.com/film/captain-america-brave-new-world/
03/20/2025,3:00PM,AMC Kitsap 8,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/20/2025,3:15PM,AMC Kitsap 8,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/20/2025,3:30PM,AMC Kitsap 8,The Alto Knights,123,False,https://amc-theatres-res.cloudinary.com/v1736875612/amc-cdn/production/2/movies/73200/73205/PosterDynamic/169085.jpg,https://letterboxd.com/film/the-alto-knights/
03/20/2025,3:35PM,AMC Kitsap 8,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/20/2025,4:05PM,AMC Kitsap 8,The Day the Earth Blew Up: A Looney Tunes Movie,91,False,https://amc-theatres-res.cloudinary.com/v1740154526/amc-cdn/production/2/movies/78800/78841/PosterDynamic/169826.jpg,https://letterboxd.com/film/the-day-the-earth-blew-up-a-looney-tunes-movie/
03/20/2025,4:45PM,AMC Kitsap 8,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/20/2025,5:00PM,AMC Kitsap 8,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/20/2025,12:30PM,AMC Factoria 8,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/20/2025,12:40PM,AMC Factoria 8,Dog Man,94,False,https://amc-theatres-res.cloudinary.com/v1731947444/amc-cdn/production/2/movies/73400/73401/PosterDynamic/168175.jpg,https://letterboxd.com/film/dog-man/
03/20/2025,12:50PM,AMC Factoria 8,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/20/2025,1:00PM,AMC Factoria 8,Ne Zha 2,145,False,https://amc-theatres-res.cloudinary.com/v1738279562/amc-cdn/production/2/movies/79200/79207/PosterDynamic/169464.jpg,https://letterboxd.com/film/ne-zha-2/
03/20/2025,1:15PM,AMC Factoria 8,Rule Breakers,120,False,https://amc-theatres-res.cloudinary.com/v1737474276/amc-cdn/production/2/movies/76000/75995/PosterDynamic/169201.jpg,https://letterboxd.com/film/rule-breakers/
03/20/2025,1:30PM,AMC Factoria 8,Captain America: Brave New World,118,False,https://amc-theatres-res.cloudinary.com/v1734114336/amc-cdn/production/2/movies/67500/67472/PosterDynamic/168453.jpg,https://letterboxd.com/film/captain-america-brave-new-world/
03/20/2025,1:45PM,AMC Factoria 8,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/20/2025,2:00PM,AMC Factoria 8,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/20/2025,3:00PM,AMC Factoria 8,The Alto Knights,123,False,https://amc-theatres-res.cloudinary.com/v1736875612/amc-cdn/production/2/movies/73200/73205/PosterDynamic/169085.jpg,https://letterboxd.com/film/the-alto-knights/
03/20/2025,3:15PM,AMC Factoria 8,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/20/2025,2:00PM,AMC Oak Tree 6,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/20/2025,2:00PM,AMC Oak Tree 6,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/20/2025,2:15PM,AMC Oak Tree 6,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/20/2025,3:00PM,AMC Oak Tree 6,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/20/2025,3:00PM,AMC Oak Tree 6,The Alto Knights,123,False,https://amc-theatres-res.cloudinary.com/v1736875612/amc-cdn/production/2/movies/73200/73205/PosterDynamic/169085.jpg,https://letterboxd.com/film/the-alto-knights/
03/20/2025,3:45PM,AMC Oak Tree 6,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/20/2025,4:30PM,AMC Oak Tree 6,The Alto Knights,123,False,https://amc-theatres-res.cloudinary.com/v1736875612/amc-cdn/production/2/movies/73200/73205/PosterDynamic/169085.jpg,https://letterboxd.com/film/the-alto-knights/
03/20/2025,4:45PM,AMC Oak Tree 6,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/20/2025,5:00PM,AMC Oak Tree 6,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/20/2025,5:40PM,AMC Oak Tree 6,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/20/2025,12:00PM,AMC Lakewood Mall 12,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/20/2025,12:00PM,AMC Lakewood Mall 12,The Day the Earth Blew Up: A Looney Tunes Movie,91,False,https://amc-theatres-res.cloudinary.com/v1740154526/amc-cdn/production/2/movies/78800/78841/PosterDynamic/169826.jpg,https://letterboxd.com/film/the-day-the-earth-blew-up-a-looney-tunes-movie/
03/20/2025,12:10PM,AMC Lakewood Mall 12,Last Breath,93,False,https://amc-theatres-res.cloudinary.com/v1738858397/amc-cdn/production/2/movies/77500/77460/PosterDynamic/169597.jpg,https://letterboxd.com/film/last-breath/
03/20/2025,12:25PM,AMC Lakewood Mall 12,Captain America: Brave New World,118,False,https://amc-theatres-res.cloudinary.com/v1734114336/amc-cdn/production/2/movies/67500/67472/PosterDynamic/168453.jpg,https://letterboxd.com/film/captain-america-brave-new-world/
03/20/2025,12:35PM,AMC Lakewood Mall 12,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/20/2025,12:45PM,AMC Lakewood Mall 12,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/20/2025,12:45PM,AMC Lakewood Mall 12,Mufasa: The Lion King,118,False,https://amc-theatres-res.cloudinary.com/v1731340893/amc-cdn/production/2/movies/67500/67470/PosterDynamic/168048.jpg,https://letterboxd.com/film/mufasa-the-lion-king/
03/20/2025,1:00PM,AMC Lakewood Mall 12,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/20/2025,1:00PM,AMC Lakewood Mall 12,The Last Supper,114,False,https://amc-theatres-res.cloudinary.com/v1739389033/amc-cdn/production/2/movies/79200/79244/PosterDynamic/169726.png,https://letterboxd.com/film/the-last-supper/
03/20/2025,1:10PM,AMC Lakewood Mall 12,Paddington in Peru,106,False,https://amc-theatres-res.cloudinary.com/v1733512440/amc-cdn/production/2/movies/75200/75158/PosterDynamic/168362.jpg,https://letterboxd.com/film/paddington-in-peru/
03/20/2025,2:00PM,AMC CLASSIC Cascade Mall 14,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/20/2025,2:00PM,AMC CLASSIC Cascade Mall 14,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/20/2025,2:00PM,AMC CLASSIC Cascade Mall 14,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/20/2025,2:10PM,AMC CLASSIC Cascade Mall 14,Dog Man,94,False,https://amc-theatres-res.cloudinary.com/v1731947444/amc-cdn/production/2/movies/73400/73401/PosterDynamic/168175.jpg,https://letterboxd.com/film/dog-man/
03/20/2025,2:30PM,AMC CLASSIC Cascade Mall 14,Captain America: Brave New World,118,False,https://amc-theatres-res.cloudinary.com/v1734114336/amc-cdn/production/2/movies/67500/67472/PosterDynamic/168453.jpg,https://letterboxd.com/film/captain-america-brave-new-world/
03/20/2025,2:30PM,AMC CLASSIC Cascade Mall 14,Last Breath,93,False,https://amc-theatres-res.cloudinary.com/v1738858397/amc-cdn/production/2/movies/77500/77460/PosterDynamic/169597.jpg,https://letterboxd.com/film/last-breath/
03/20/2025,2:40PM,AMC CLASSIC Cascade Mall 14,The Day the Earth Blew Up: A Looney Tunes Movie,91,False,https://amc-theatres-res.cloudinary.com/v1740154526/amc-cdn/production/2/movies/78800/78841/PosterDynamic/169826.jpg,https://letterboxd.com/film/the-day-the-earth-blew-up-a-looney-tunes-movie/
03/20/2025,2:45PM,AMC CLASSIC Cascade Mall 14,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/20/2025,3:00PM,AMC CLASSIC Cascade Mall 14,The Alto Knights,123,False,https://amc-theatres-res.cloudinary.com/v1736875612/amc-cdn/production/2/movies/73200/73205/PosterDynamic/169085.jpg,https://letterboxd.com/film/the-alto-knights/
03/20/2025,3:15PM,AMC CLASSIC Cascade Mall 14,Paddington in Peru,106,False,https://amc-theatres-res.cloudinary.com/v1733512440/amc-cdn/production/2/movies/75200/75158/PosterDynamic/168362.jpg,https://letterboxd.com/film/paddington-in-peru/
03/20/2025,2:00PM,AMC Woodinville 12,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/20/2025,2:00PM,AMC Woodinville 12,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/20/2025,2:00PM,AMC Woodinville 12,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/20/2025,2:00PM,AMC Woodinville 12,Paddington in Peru,106,False,https://amc-theatres-res.cloudinary.com/v1733512440/amc-cdn/production/2/movies/75200/75158/PosterDynamic/168362.jpg,https://letterboxd.com/film/paddington-in-peru/
03/20/2025,2:00PM,AMC Woodinville 12,October 8,100,False,https://amc-theatres-res.cloudinary.com/v1740072121/amc-cdn/production/2/movies/78600/78587/PosterDynamic/169780.jpg,https://letterboxd.com/film/october-8/
03/20/2025,2:00PM,AMC Woodinville 12,The Day the Earth Blew Up: A Looney Tunes Movie,91,False,https://amc-theatres-res.cloudinary.com/v1740154526/amc-cdn/production/2/movies/78800/78841/PosterDynamic/169826.jpg,https://letterboxd.com/film/the-day-the-earth-blew-up-a-looney-tunes-movie/
03/20/2025,2:10PM,AMC Woodinville 12,Rule Breakers,120,False,https://amc-theatres-res.cloudinary.com/v1737474276/amc-cdn/production/2/movies/76000/75995/PosterDynamic/169201.jpg,https://letterboxd.com/film/rule-breakers/
03/20/2025,2:20PM,AMC Woodinville 12,Captain America: Brave New World,118,False,https://amc-theatres-res.cloudinary.com/v1734114336/amc-cdn/production/2/movies/67500/67472/PosterDynamic/168453.jpg,https://letterboxd.com/film/captain-america-brave-new-world/
03/20/2025,2:45PM,AMC Woodinville 12,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/20/2025,3:00PM,AMC Woodinville 12,The Alto Knights,123,False,https://amc-theatres-res.cloudinary.com/v1736875612/amc-cdn/production/2/movies/73200/73205/PosterDynamic/169085.jpg,https://letterboxd.com/film/the-alto-knights/
03/20/2025,2:00PM,AMC Alderwood Mall 16,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/20/2025,2:00PM,AMC Alderwood Mall 16,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/20/2025,2:00PM,AMC Alderwood Mall 16,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/20/2025,2:15PM,AMC Alderwood Mall 16,The Last Supper,114,False,https://amc-theatres-res.cloudinary.com/v1739389033/amc-cdn/production/2/movies/79200/79244/PosterDynamic/169726.png,https://letterboxd.com/film/the-last-supper/
03/20/2025,2:30PM,AMC Alderwood Mall 16,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
03/20/2025,2:30PM,AMC Alderwood Mall 16,The Day the Earth Blew Up: A Looney Tunes Movie,91,False,https://amc-theatres-res.cloudinary.com/v1740154526/amc-cdn/production/2/movies/78800/78841/PosterDynamic/169826.jpg,https://letterboxd.com/film/the-day-the-earth-blew-up-a-looney-tunes-movie/
03/20/2025,2:30PM,AMC Alderwood Mall 16,Last Breath,93,False,https://amc-theatres-res.cloudinary.com/v1738858397/amc-cdn/production/2/movies/77500/77460/PosterDynamic/169597.jpg,https://letterboxd.com/film/last-breath/
03/20/2025,3:00PM,AMC Alderwood Mall 16,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/20/2025,3:00PM,AMC Alderwood Mall 16,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/20/2025,3:00PM,AMC Alderwood Mall 16,The Alto Knights,123,False,https://amc-theatres-res.cloudinary.com/v1736875612/amc-cdn/production/2/movies/73200/73205/PosterDynamic/169085.jpg,https://letterboxd.com/film/the-alto-knights/
03/20/2025,1:30PM,AMC CLASSIC Corvallis 12,Last Breath,93,False,https://amc-theatres-res.cloudinary.com/v1738858397/amc-cdn/production/2/movies/77500/77460/PosterDynamic/169597.jpg,https://letterboxd.com/film/last-breath/
03/20/2025,1:30PM,AMC CLASSIC Corvallis 12,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/20/2025,1:30PM,AMC CLASSIC Corvallis 12,Novocaine,110,False,https://amc-theatres-res.cloudinary.com/v1734015008/amc-cdn/production/2/movies/76300/76346/PosterDynamic/168440.jpg,https://letterboxd.com/film/novocaine/
03/20/2025,1:30PM,AMC CLASSIC Corvallis 12,In the Lost Lands,101,False,https://amc-theatres-res.cloudinary.com/v1736375087/amc-cdn/production/2/movies/78800/78802/PosterDynamic/168740.jpg,https://letterboxd.com/film/in-the-lost-lands/
03/20/2025,1:45PM,AMC CLASSIC Corvallis 12,The Day the Earth Blew Up: A Looney Tunes Movie,91,False,https://amc-theatres-res.cloudinary.com/v1740154526/amc-cdn/production/2/movies/78800/78841/PosterDynamic/169826.jpg,https://letterboxd.com/film/the-day-the-earth-blew-up-a-looney-tunes-movie/
03/20/2025,1:45PM,AMC CLASSIC Corvallis 12,Captain America: Brave New World,118,False,https://amc-theatres-res.cloudinary.com/v1734114336/amc-cdn/production/2/movies/67500/67472/PosterDynamic/168453.jpg,https://letterboxd.com/film/captain-america-brave-new-world/
03/20/2025,1:45PM,AMC CLASSIC Corvallis 12,Paddington in Peru,106,False,https://amc-theatres-res.cloudinary.com/v1733512440/amc-cdn/production/2/movies/75200/75158/PosterDynamic/168362.jpg,https://letterboxd.com/film/paddington-in-peru/
03/20/2025,2:00PM,AMC CLASSIC Corvallis 12,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/20/2025,2:15PM,AMC CLASSIC Corvallis 12,Opus,103,False,https://amc-theatres-res.cloudinary.com/v1739461580/amc-cdn/production/2/movies/79100/79092/PosterDynamic/169735.jpg,https://letterboxd.com/film/opus/
03/20/2025,2:30PM,AMC CLASSIC Corvallis 12,Dog Man,94,False,https://amc-theatres-res.cloudinary.com/v1731947444/amc-cdn/production/2/movies/73400/73401/PosterDynamic/168175.jpg,https://letterboxd.com/film/dog-man/
03/20/2025,2:30PM,AMC CLASSIC Kennewick 12,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg,https://letterboxd.com/film/disneys-snow-white/
03/20/2025,2:30PM,AMC CLASSIC Kennewick 12,Mickey 17,137,False,https://amc-theatres-res.cloudinary.com/v1737562704/amc-cdn/production/2/movies/72100/72112/PosterDynamic/169243.jpg,https://letterboxd.com/film/mickey-17/
03/20/2025,2:30PM,AMC CLASSIC Kennewick 12,Night of the Zoopocalypse,91,False,https://amc-theatres-res.cloudinary.com/v1739211178/amc-cdn/production/2/movies/78400/78403/PosterDynamic/169659.jpg,https://letterboxd.com/film/night-of-the-zoopocalypse/
03/20/2025,2:40PM,AMC CLASSIC Kennewick 12,Black Bag,93,False,https://amc-theatres-res.cloudinary.com/v1740503641/amc-cdn/production/2/movies/77700/77664/PosterDynamic/169874.jpg,https://letterboxd.com/film/black-bag/
